행정기관코드,기준연월,시도명,시군구명,읍면동명,전체 평균연령,남자 평균연령,여자 평균연령
4315025000,2022-02-28,충청북도,제천시,봉양읍,55.7,54.1,57.5
4315031000,2022-02-28,충청북도,제천시,금성면,59.3,56.7,62.2
4315032000,2022-02-28,충청북도,제천시,청풍면,60.1,58.2,62
4315033000,2022-02-28,충청북도,제천시,수산면,61.5,59.3,63.8
4315034000,2022-02-28,충청북도,제천시,덕산면,57.6,55.6,59.7
4315035000,2022-02-28,충청북도,제천시,한수면,57.5,55.1,59.9
4315036000,2022-02-28,충청북도,제천시,백운면,59.6,57.7,61.7
4315038000,2022-02-28,충청북도,제천시,송학면,57.7,55.6,60
4315051000,2022-02-28,충청북도,제천시,교동,42.4,41.2,43.5
4315051800,2022-02-28,충청북도,제천시,의림지동,43.5,42.1,44.9
4315052800,2022-02-28,충청북도,제천시,중앙동,51.1,49.8,52.4
4315053700,2022-02-28,충청북도,제천시,남현동,51.5,49.6,53.4
4315054700,2022-02-28,충청북도,제천시,영서동,46.5,45,48
4315056000,2022-02-28,충청북도,제천시,용두동,43.2,41.7,44.6
4315057700,2022-02-28,충청북도,제천시,신백동,45.8,44.4,47.2
4315059000,2022-02-28,충청북도,제천시,청전동,49.8,48.1,51.6
4315060500,2022-02-28,충청북도,제천시,화산동,43.4,42.4,44.5
4372025000,2022-02-28,충청북도,보은군,보은읍,49.3,47.4,51.1
4372031500,2022-02-28,충청북도,보은군,속리산면,58.9,56.7,61.2
4372032500,2022-02-28,충청북도,보은군,장안면,54,51.4,56.9
4372033000,2022-02-28,충청북도,보은군,마로면,61.6,58.7,64.3
4372034000,2022-02-28,충청북도,보은군,탄부면,63.1,59.8,66.4
4372035000,2022-02-28,충청북도,보은군,삼승면,57.4,54,61
4372036000,2022-02-28,충청북도,보은군,수한면,59.7,57.3,62.2
4372037000,2022-02-28,충청북도,보은군,회남면,62.1,59.6,65.2
4372038500,2022-02-28,충청북도,보은군,회인면,61.3,57.9,64.6
4372039000,2022-02-28,충청북도,보은군,내북면,60.6,57,64.5
4372040000,2022-02-28,충청북도,보은군,산외면,60.3,57.5,63.4
4373025000,2022-02-28,충청북도,옥천군,옥천읍,46.2,44.7,47.8
4373031000,2022-02-28,충청북도,옥천군,동이면,58.4,56.2,60.6
4373032000,2022-02-28,충청북도,옥천군,안남면,60.6,57.9,63.4
4373033000,2022-02-28,충청북도,옥천군,안내면,61.5,58.8,64.3
4373034000,2022-02-28,충청북도,옥천군,청성면,63.6,61.1,66
4373035000,2022-02-28,충청북도,옥천군,청산면,61.6,59,64.1
4373036000,2022-02-28,충청북도,옥천군,이원면,59,56.4,61.8
4373037000,2022-02-28,충청북도,옥천군,군서면,60.1,58.1,62.3
4373038000,2022-02-28,충청북도,옥천군,군북면,58.2,56.5,60
4374025000,2022-02-28,충청북도,영동군,영동읍,46.4,44.8,47.9
4374031000,2022-02-28,충청북도,영동군,용산면,57.6,55.7,59.5
4374032000,2022-02-28,충청북도,영동군,황간면,55.5,53.3,57.8
4374033500,2022-02-28,충청북도,영동군,추풍령면,59.2,57.1,61.2
4374034000,2022-02-28,충청북도,영동군,매곡면,59.8,56.8,62.9
4374035000,2022-02-28,충청북도,영동군,상촌면,61.2,58.4,63.8
4374036000,2022-02-28,충청북도,영동군,양강면,56.6,54,59.2
4374037000,2022-02-28,충청북도,영동군,용화면,60.3,57.6,63
4374038000,2022-02-28,충청북도,영동군,학산면,60.7,58.1,63.3
4374039000,2022-02-28,충청북도,영동군,양산면,61,58.2,63.8
4374040000,2022-02-28,충청북도,영동군,심천면,59.4,57.7,61.2
4374525000,2022-02-28,충청북도,증평군,증평읍,43.5,42.1,45.2
4374531000,2022-02-28,충청북도,증평군,도안면,58.5,56.2,61.1
4375025000,2022-02-28,충청북도,진천군,진천읍,44,42.6,45.6
4375025300,2022-02-28,충청북도,진천군,덕산읍,36.3,36,36.7
4375032000,2022-02-28,충청북도,진천군,초평면,57.9,55.1,60.8
4375033000,2022-02-28,충청북도,진천군,문백면,56,54,58.2
4375034000,2022-02-28,충청북도,진천군,백곡면,60.2,57.7,62.9
4375035000,2022-02-28,충청북도,진천군,이월면,53.3,51.1,55.7
4375037000,2022-02-28,충청북도,진천군,광혜원면,44.1,43,45.3
4376025000,2022-02-28,충청북도,괴산군,괴산읍,47.5,46,49
4376031000,2022-02-28,충청북도,괴산군,감물면,57,55.4,58.8
4376032000,2022-02-28,충청북도,괴산군,장연면,59.6,57.6,61.6
4376033000,2022-02-28,충청북도,괴산군,연풍면,59.8,58,61.8
4376034000,2022-02-28,충청북도,괴산군,칠성면,57.1,55.5,58.8
4376035000,2022-02-28,충청북도,괴산군,문광면,58.2,55.7,60.7
4376036000,2022-02-28,충청북도,괴산군,청천면,59.4,57.3,61.6
4376037000,2022-02-28,충청북도,괴산군,청안면,58.5,56.6,60.5
4376039000,2022-02-28,충청북도,괴산군,사리면,57.9,55.7,60.3
4376040000,2022-02-28,충청북도,괴산군,소수면,59.2,57.2,61.3
4376041000,2022-02-28,충청북도,괴산군,불정면,60,57.4,62.8
4377025000,2022-02-28,충청북도,음성군,음성읍,49.6,48.2,51.1
4377025300,2022-02-28,충청북도,음성군,금왕읍,46.1,44.8,47.6
4377031000,2022-02-28,충청북도,음성군,소이면,60.6,57.8,63.5
4377032000,2022-02-28,충청북도,음성군,원남면,60.3,57.8,63
4377033000,2022-02-28,충청북도,음성군,맹동면,41.1,40.7,41.4
4377034000,2022-02-28,충청북도,음성군,대소면,44.5,43.7,45.5
4377035000,2022-02-28,충청북도,음성군,삼성면,52.8,50.9,55.1
4377036000,2022-02-28,충청북도,음성군,생극면,55.2,53.1,57.7
4377037000,2022-02-28,충청북도,음성군,감곡면,50.3,49.3,51.4
4380025000,2022-02-28,충청북도,단양군,단양읍,48.2,46.6,49.8
4380025300,2022-02-28,충청북도,단양군,매포읍,52.1,49.7,54.6
4380031000,2022-02-28,충청북도,단양군,대강면,59.6,57.9,61.3
4380032000,2022-02-28,충청북도,단양군,가곡면,58.3,56.6,60.3
4380033000,2022-02-28,충청북도,단양군,영춘면,58.9,56.7,60.9
4380034000,2022-02-28,충청북도,단양군,어상천면,60.1,58.1,62.5
4380035000,2022-02-28,충청북도,단양군,적성면,61.6,59.6,63.7
4380036000,2022-02-28,충청북도,단양군,단성면,59,56.5,61.4
4413125000,2022-02-28,충청남도,천안시 동남구,목천읍,44.5,43.2,45.8
4413131000,2022-02-28,충청남도,천안시 동남구,풍세면,54.3,51.9,57.2
4413132000,2022-02-28,충청남도,천안시 동남구,광덕면,56.2,54,58.5
4413133000,2022-02-28,충청남도,천안시 동남구,북면,54.3,52.2,56.6
4413134000,2022-02-28,충청남도,천안시 동남구,성남면,56.7,54.9,58.6
4413135000,2022-02-28,충청남도,천안시 동남구,수신면,57.3,54.4,60.8
4413136000,2022-02-28,충청남도,천안시 동남구,병천면,50.6,48.4,53.2
4413137000,2022-02-28,충청남도,천안시 동남구,동면,60.5,57.6,63.7
4413151000,2022-02-28,충청남도,천안시 동남구,중앙동,51.8,50.6,53.2
4413152000,2022-02-28,충청남도,천안시 동남구,문성동,47.4,46.6,48.4
4413153000,2022-02-28,충청남도,천안시 동남구,원성1동,48.4,46.5,50.3
4413154000,2022-02-28,충청남도,천안시 동남구,원성2동,50,48.3,51.7
4413155000,2022-02-28,충청남도,천안시 동남구,봉명동,43.6,42.5,44.8
4413156000,2022-02-28,충청남도,천안시 동남구,일봉동,41.1,40.3,41.8
4413157000,2022-02-28,충청남도,천안시 동남구,신방동,38.2,37.1,39.5
4413158000,2022-02-28,충청남도,천안시 동남구,청룡동,39.1,38.3,39.9
4413159000,2022-02-28,충청남도,천안시 동남구,신안동,40.8,40.4,41.2
4413325000,2022-02-28,충청남도,천안시 서북구,성환읍,48.3,46.8,50.1
4413325300,2022-02-28,충청남도,천안시 서북구,성거읍,42.5,42,43.2
4413325600,2022-02-28,충청남도,천안시 서북구,직산읍,43.5,42.3,45
4413331000,2022-02-28,충청남도,천안시 서북구,입장면,51.9,50,54.2
4413351000,2022-02-28,충청남도,천안시 서북구,성정1동,44.8,43.8,45.9
4413352000,2022-02-28,충청남도,천안시 서북구,성정2동,40.5,40,41.1
4413353000,2022-02-28,충청남도,천안시 서북구,쌍용1동,43.3,42.1,44.5
4413354000,2022-02-28,충청남도,천안시 서북구,쌍용2동,38.9,37.9,39.9
4413355000,2022-02-28,충청남도,천안시 서북구,쌍용3동,41.8,40.1,43.5
4413356000,2022-02-28,충청남도,천안시 서북구,백석동,35.6,35.1,36.1
4413356600,2022-02-28,충청남도,천안시 서북구,불당1동,35.1,34.7,35.6
4413356700,2022-02-28,충청남도,천안시 서북구,불당2동,32.1,32,32.2
4413358000,2022-02-28,충청남도,천안시 서북구,부성1동,37.1,36.6,37.5
4413359000,2022-02-28,충청남도,천안시 서북구,부성2동,33.3,33.2,33.4
4415025000,2022-02-28,충청남도,공주시,유구읍,56.7,54.4,59.1
4415031000,2022-02-28,충청남도,공주시,이인면,59,56.2,62
4415032000,2022-02-28,충청남도,공주시,탄천면,60,57.5,62.6
4415033000,2022-02-28,충청남도,공주시,계룡면,58.5,56.3,60.8
4415034000,2022-02-28,충청남도,공주시,반포면,54.3,52.4,56.3
4415036000,2022-02-28,충청남도,공주시,의당면,51.4,49.7,53.2
4415037000,2022-02-28,충청남도,공주시,정안면,58.7,56,61.5
4415038000,2022-02-28,충청남도,공주시,우성면,56.7,54.5,59.2
4415039000,2022-02-28,충청남도,공주시,사곡면,59.1,57.1,61.2
4415040000,2022-02-28,충청남도,공주시,신풍면,59.8,58.2,61.1
4415051000,2022-02-28,충청남도,공주시,중학동,50.7,48.4,53
4415054000,2022-02-28,충청남도,공주시,웅진동,48.1,46.2,50
4415055000,2022-02-28,충청남도,공주시,금학동,45.7,44.7,46.8
4415056000,2022-02-28,충청남도,공주시,옥룡동,51.2,49.1,53.4
4415057000,2022-02-28,충청남도,공주시,신관동,42.3,41.2,43.5
4415059000,2022-02-28,충청남도,공주시,월송동,40.4,39.2,41.6
4418025000,2022-02-28,충청남도,보령시,웅천읍,58.3,55.6,60.9
4418031000,2022-02-28,충청남도,보령시,주포면,56,53,59.3
4418032000,2022-02-28,충청남도,보령시,오천면,57.6,55.7,59.8
4418032500,2022-02-28,충청남도,보령시,오천면어항출장소,54,51.6,56.9
4418032800,2022-02-28,충청남도,보령시,원산도출장소,57.6,54.8,60.8
4418033000,2022-02-28,충청남도,보령시,천북면,58,55.5,60.8
4418034000,2022-02-28,충청남도,보령시,청소면,60.9,57.1,64.6
4418035000,2022-02-28,충청남도,보령시,청라면,58,55.4,60.7
4418036000,2022-02-28,충청남도,보령시,남포면,57.8,55.5,60.2
4418038000,2022-02-28,충청남도,보령시,주산면,63,59.9,66
4418039000,2022-02-28,충청남도,보령시,미산면,61.6,58.8,64.6
4418040000,2022-02-28,충청남도,보령시,성주면,56,52.7,59.2
4418041000,2022-02-28,충청남도,보령시,주교면,54.1,51.7,56.7
4418051500,2022-02-28,충청남도,보령시,대천1동,45.3,43.9,46.7
4418052500,2022-02-28,충청남도,보령시,대천2동,46.7,45.4,48.1
4418053500,2022-02-28,충청남도,보령시,대천3동,41.1,40,42.3
4418054500,2022-02-28,충청남도,보령시,대천4동,42.1,40.5,43.6
4418056500,2022-02-28,충청남도,보령시,대천5동,53.5,51.4,55.7
4420025000,2022-02-28,충청남도,아산시,염치읍,51.1,49.1,53.3
4420025300,2022-02-28,충청남도,아산시,배방읍,37,36.5,37.5
4420031000,2022-02-28,충청남도,아산시,송악면,53,51.4,54.7
4420033000,2022-02-28,충청남도,아산시,탕정면,34,34.1,33.9
4420035000,2022-02-28,충청남도,아산시,음봉면,40.4,39.7,41.3
4420036000,2022-02-28,충청남도,아산시,둔포면,40.8,40.1,41.6
4420037000,2022-02-28,충청남도,아산시,영인면,56.5,54.1,59.2
4420038000,2022-02-28,충청남도,아산시,인주면,52.1,49.7,55.1
4420039000,2022-02-28,충청남도,아산시,선장면,60.2,57.8,62.7
4420040000,2022-02-28,충청남도,아산시,도고면,57.6,55.6,59.8
4420041000,2022-02-28,충청남도,아산시,신창면,44.5,43.4,45.7
4420057000,2022-02-28,충청남도,아산시,온양1동,42.6,41.7,43.7
4420058000,2022-02-28,충청남도,아산시,온양2동,47.1,45.5,48.8
4420059000,2022-02-28,충청남도,아산시,온양3동,39.4,38.5,40.3
4420060000,2022-02-28,충청남도,아산시,온양4동,42.6,41.1,44.1
4420061000,2022-02-28,충청남도,아산시,온양5동,40.1,38.9,41.5
4420062000,2022-02-28,충청남도,아산시,온양6동,40.6,39.7,41.6
4421025000,2022-02-28,충청남도,서산시,대산읍,47.2,45.5,49.6
4421031000,2022-02-28,충청남도,서산시,인지면,49.3,47.3,51.4
4421032000,2022-02-28,충청남도,서산시,부석면,60.3,57.7,63
4421033000,2022-02-28,충청남도,서산시,팔봉면,60.9,58.5,63.5
4421034000,2022-02-28,충청남도,서산시,지곡면,47.5,46,49.4
4421036000,2022-02-28,충청남도,서산시,성연면,35.1,34.6,35.6
4421037000,2022-02-28,충청남도,서산시,음암면,50.7,48.7,52.9
4421038000,2022-02-28,충청남도,서산시,운산면,58.9,56.8,61.2
4421039000,2022-02-28,충청남도,서산시,해미면,54.5,51.9,57.2
4421040000,2022-02-28,충청남도,서산시,고북면,51.8,48.9,54.9
4421051000,2022-02-28,충청남도,서산시,부춘동,41.9,40.5,43.3
4421052500,2022-02-28,충청남도,서산시,동문1동,42.5,40.6,44.6
4421053500,2022-02-28,충청남도,서산시,동문2동,45.9,44.1,47.6
4421054000,2022-02-28,충청남도,서산시,수석동,42,41.1,43
4421055000,2022-02-28,충청남도,서산시,석남동,37.9,37.1,38.8
4423025000,2022-02-28,충청남도,논산시,강경읍,53.6,51.5,55.6
4423025300,2022-02-28,충청남도,논산시,연무읍,50,47.7,52.4
4423031000,2022-02-28,충청남도,논산시,성동면,59.2,56.4,62
4423032000,2022-02-28,충청남도,논산시,광석면,57.5,55.2,59.8
4423033000,2022-02-28,충청남도,논산시,노성면,57.1,54.2,60
4423034000,2022-02-28,충청남도,논산시,상월면,58.4,56.1,60.7
4423035000,2022-02-28,충청남도,논산시,부적면,57.9,55.7,60.3
4423036000,2022-02-28,충청남도,논산시,연산면,57.4,55.5,59.5
4423038000,2022-02-28,충청남도,논산시,벌곡면,59.6,57,62.3
4423039000,2022-02-28,충청남도,논산시,양촌면,52.8,50.8,54.9
4423040000,2022-02-28,충청남도,논산시,가야곡면,59.9,57.3,62.5
4423041000,2022-02-28,충청남도,논산시,은진면,54.8,52.1,57.9
4423042000,2022-02-28,충청남도,논산시,채운면,57.9,55.5,60.1
4423051000,2022-02-28,충청남도,논산시,취암동,41.6,40.5,42.7
4423052000,2022-02-28,충청남도,논산시,부창동,45.3,43.4,47.1
4425031000,2022-02-28,충청남도,계룡시,두마면,42.5,41.7,43.3
4425031500,2022-02-28,충청남도,계룡시,엄사면,43.9,42.1,45.6
4425033000,2022-02-28,충청남도,계룡시,신도안면,30.4,30.5,30.3
4425051000,2022-02-28,충청남도,계룡시,금암동,42.4,41.5,43.3
4427025000,2022-02-28,충청남도,당진시,합덕읍,54.9,52.4,57.8
4427025300,2022-02-28,충청남도,당진시,송악읍,41.5,41.2,41.9
4427031000,2022-02-28,충청남도,당진시,고대면,57.5,55.5,59.7
4427032000,2022-02-28,충청남도,당진시,석문면,51.4,49.1,54.6
4427033000,2022-02-28,충청남도,당진시,대호지면,60.5,57.6,63.3
4427034000,2022-02-28,충청남도,당진시,정미면,57.9,56.1,59.8
4427035000,2022-02-28,충청남도,당진시,면천면,57.3,55,59.6
4427036000,2022-02-28,충청남도,당진시,순성면,56.7,54.6,58.9
4427037000,2022-02-28,충청남도,당진시,우강면,54.7,52.3,57.2
4427038000,2022-02-28,충청남도,당진시,신평면,44.9,43.6,46.3
4427039000,2022-02-28,충청남도,당진시,송산면,44.5,43.6,45.7
4427051000,2022-02-28,충청남도,당진시,당진1동,39.3,38.5,40.3
4427052000,2022-02-28,충청남도,당진시,당진2동,39.1,38.1,40.2
4427053000,2022-02-28,충청남도,당진시,당진3동,38.4,37.6,39.4
4471025000,2022-02-28,충청남도,금산군,금산읍,47,45.3,48.6
4471031000,2022-02-28,충청남도,금산군,금성면,58.5,55.5,61.8
4471032000,2022-02-28,충청남도,금산군,제원면,59.6,56.6,62.9
4471033000,2022-02-28,충청남도,금산군,부리면,61.8,58.8,64.8
4471034000,2022-02-28,충청남도,금산군,군북면,57.4,55.4,59.5
4471035000,2022-02-28,충청남도,금산군,남일면,54.9,52.4,57.5
4471036000,2022-02-28,충청남도,금산군,남이면,58.6,56.1,61.2
4471037000,2022-02-28,충청남도,금산군,진산면,58,55.9,60.1
4471038000,2022-02-28,충청남도,금산군,복수면,57.7,56.1,59.4
4471039000,2022-02-28,충청남도,금산군,추부면,53.4,51.5,55.5
4476025000,2022-02-28,충청남도,부여군,부여읍,49.6,47.5,51.7
4476031000,2022-02-28,충청남도,부여군,규암면,46.6,44.9,48.3
4476032000,2022-02-28,충청남도,부여군,은산면,58.5,56.2,60.9
4476033000,2022-02-28,충청남도,부여군,외산면,61,57.8,64.1
4476034000,2022-02-28,충청남도,부여군,내산면,61.7,59.1,64.2
4476035000,2022-02-28,충청남도,부여군,구룡면,59.9,57.1,62.6
4476036000,2022-02-28,충청남도,부여군,홍산면,59.2,56.6,61.7
4476037000,2022-02-28,충청남도,부여군,옥산면,63,60.3,65.5
4476038000,2022-02-28,충청남도,부여군,남면,62.4,58.7,65.9
4476039000,2022-02-28,충청남도,부여군,충화면,63,60.5,65.6
4476040000,2022-02-28,충청남도,부여군,양화면,64.3,61.7,66.5
4476041000,2022-02-28,충청남도,부여군,임천면,59.7,56.9,62.4
4476042000,2022-02-28,충청남도,부여군,장암면,61.1,57.5,64.7
4476043000,2022-02-28,충청남도,부여군,세도면,59.6,57.5,61.8
4476044000,2022-02-28,충청남도,부여군,석성면,55.7,53.1,58.5
4476045000,2022-02-28,충청남도,부여군,초촌면,59.7,56.5,63
4477025000,2022-02-28,충청남도,서천군,장항읍,51.1,49.3,52.8
4477025300,2022-02-28,충청남도,서천군,서천읍,47.7,46,49.4
4477031000,2022-02-28,충청남도,서천군,마서면,58.8,56,61.6
4477032000,2022-02-28,충청남도,서천군,화양면,63.8,60.2,67.3
4477033000,2022-02-28,충청남도,서천군,기산면,63.3,61,65.4
4477034000,2022-02-28,충청남도,서천군,한산면,61.5,58.9,63.7
4477035000,2022-02-28,충청남도,서천군,마산면,61.3,58.2,64.2
4477036000,2022-02-28,충청남도,서천군,시초면,63.5,60.4,66.3
4477037000,2022-02-28,충청남도,서천군,문산면,64,61.1,67
4477038000,2022-02-28,충청남도,서천군,판교면,63,61.2,64.7
4477039000,2022-02-28,충청남도,서천군,종천면,61.7,58.5,64.7
4477040000,2022-02-28,충청남도,서천군,비인면,60.8,57.4,64.1
4477041000,2022-02-28,충청남도,서천군,서면,55.1,52.8,57.6
4479025000,2022-02-28,충청남도,청양군,청양읍,47.6,45.9,49.3
4479031000,2022-02-28,충청남도,청양군,운곡면,59.9,56.9,62.9
4479032000,2022-02-28,충청남도,청양군,대치면,58.2,56,60.7
4479033000,2022-02-28,충청남도,청양군,정산면,53.4,51,56.2
4479034000,2022-02-28,충청남도,청양군,목면,58.8,55.7,62.3
4479035000,2022-02-28,충청남도,청양군,청남면,59.1,56.2,62.4
4479036000,2022-02-28,충청남도,청양군,장평면,59.7,57.5,62
4479037000,2022-02-28,충청남도,청양군,남양면,60.3,57.3,63.2
4479038000,2022-02-28,충청남도,청양군,화성면,60.1,57.8,62.4
